,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,_min,_sec,min_sec
22,0022100558,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,16.000000:42,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,-1.0,16.000000,42,16.7
23,0022100558,1610612742,DAL,Dallas,1629033,Theo Pinson,Theo,,,1.000000:36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.000000,36,1.6
24,0022100558,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,1.000000:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.000000,36,1.6
0,0022100550,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,30.000000:29,4.0,13.0,0.308,1.0,8.0,0.125,1.0,2.0,0.5,1.0,5.0,6.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,30.000000,29,30.483333333333334
1,0022100550,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,F,,24.000000:02,3.0,7.0,0.429,3.0,7.0,0.429,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,9.0,5.0,24.000000,02,24.033333333333335
2,0022100550,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,24.000000:57,4.0,7.0,0.571,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,9.0,-6.0,24.000000,57,24.95
3,0022100550,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,31.000000:26,6.0,14.0,0.429,2.0,6.0,0.333,0.0,0.0,0.0,0.0,9.0,9.0,10.0,1.0,0.0,7.0,1.0,14.0,-4.0,31.000000,26,31.433333333333334
4,0022100550,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,29.000000:22,6.0,12.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,2.0,1.0,12.0,0.0,29.000000,22,29.366666666666667
5,0022100550,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,7.000000:43,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,7.000000,43,7.716666666666667
6,0022100550,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,27.000000:25,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,6.0,8.0,27.000000,25,27.416666666666668
7,0022100550,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,23.000000:57,5.0,11.0,0.455,2.0,7.0,0.286,3.0,3.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,15.0,11.0,23.000000,57,23.95
8,0022100550,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,9.000000:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,9.000000,51,9.85
9,0022100550,1610612742,DAL,Dallas,1627737,Marquese Chriss,Marquese,,,14.000000:01,6.0,9.0,0.667,3.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,15.0,14.0,14.000000,01,14.016666666666667
10,0022100550,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,16.000000:35,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,14.0,16.000000,35,16.583333333333332
11,0022100550,1610612742,DAL,Dallas,1629033,Theo Pinson,Theo,,,0.000000:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,12,0.2
0,0022100531,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,37.000000:45,4.0,9.0,0.444,2.0,5.0,0.4,2.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,12.0,23.0,37.000000,45,37.75
1,0022100531,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,32.000000:44,8.0,12.0,0.667,2.0,4.0,0.5,6.0,7.0,0.857,3.0,6.0,9.0,6.0,0.0,2.0,2.0,2.0,24.0,27.0,32.000000,44,32.733333333333334
2,0022100531,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,20.000000:10,5.0,10.0,0.5,0.0,0.0,0.0,3.0,3.0,1.0,4.0,3.0,7.0,1.0,2.0,0.0,1.0,3.0,13.0,4.0,20.000000,10,20.166666666666668
3,0022100531,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,30.000000:31,5.0,8.0,0.625,3.0,5.0,0.6,3.0,4.0,0.75,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,16.0,17.0,30.000000,31,30.516666666666666
4,0022100531,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,34.000000:35,11.0,19.0,0.579,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,8.0,0.0,0.0,3.0,0.0,23.0,18.0,34.000000,35,34.583333333333336
5,0022100531,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,26.000000:26,2.0,6.0,0.333,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,8.0,12.0,26.000000,26,26.433333333333334
6,0022100531,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,21.000000:00,3.0,5.0,0.6,1.0,3.0,0.333,1.0,2.0,0.5,0.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,8.0,21.000000,00,21.0
7,0022100531,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,0.000000:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000000,57,0.95
8,0022100531,1610612742,DAL,Dallas,1627737,Marquese Chriss,Marquese,,,18.000000:29,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,2.0,8.0,9.0,18.000000,29,18.483333333333334
9,0022100531,1610612742,DAL,Dallas,1630637,Carlik Jones,Carlik,,,5.000000:26,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-9.0,5.000000,26,5.433333333333334
10,0022100531,1610612742,DAL,Dallas,1629033,Theo Pinson,Theo,,,8.000000:09,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,-11.0,8.000000,09,8.15
11,0022100531,1610612742,DAL,Dallas,1629718,Charlie Brown Jr.,Charlie,,,1.000000:55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.0,1.000000,55,1.9166666666666665
12,0022100531,1610612742,DAL,Dallas,1628994,George King,George,,,1.000000:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,1.000000,55,1.9166666666666665
0,0022100524,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,26.000000:34,4.0,8.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.0,1.0,6.0,11.0,1.0,26.000000,34,26.566666666666666
1,0022100524,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,34.000000:52,8.0,19.0,0.421,1.0,6.0,0.167,7.0,8.0,0.875,2.0,5.0,7.0,3.0,1.0,3.0,3.0,2.0,24.0,2.0,34.000000,52,34.86666666666667
2,0022100524,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,27.000000:55,1.0,4.0,0.25,0.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,6.0,1.0,1.0,0.0,2.0,2.0,2.0,-11.0,27.000000,55,27.916666666666668
3,0022100524,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,G,,38.000000:20,4.0,8.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,9.0,6.0,38.000000,20,38.333333333333336
4,0022100524,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,36.000000:28,11.0,19.0,0.579,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,3.0,25.0,-2.0,36.000000,28,36.46666666666667
5,0022100524,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,27.000000:57,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,4.0,-14.0,27.000000,57,27.95
6,0022100524,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,9.000000:35,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,9.000000,35,9.583333333333334
7,0022100524,1610612742,DAL,Dallas,202738,Isaiah Thomas,Isaiah,,,13.000000:17,3.0,8.0,0.375,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,-1.0,13.000000,17,13.283333333333333
8,0022100524,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,17.000000:33,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,17.000000,33,17.55
9,0022100524,1610612742,DAL,Dallas,1629033,Theo Pinson,Theo,,,7.000000:29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,7.000000,29,7.483333333333333
0,0022100506,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,33.000000:42,5.0,8.0,0.625,3.0,6.0,0.5,1.0,2.0,0.5,2.0,7.0,9.0,5.0,0.0,1.0,1.0,3.0,14.0,22.0,33.000000,42,33.7
1,0022100506,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,32.000000:29,12.0,21.0,0.571,3.0,7.0,0.429,7.0,9.0,0.778,2.0,7.0,9.0,5.0,2.0,2.0,0.0,2.0,34.0,19.0,32.000000,29,32.483333333333334
2,0022100506,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,23.000000:52,9.0,11.0,0.818,1.0,1.0,1.0,3.0,7.0,0.429,3.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,22.0,22.0,23.000000,52,23.866666666666667
3,0022100506,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,G,,23.000000:09,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,8.0,5.0,23.000000,09,23.15
4,0022100506,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,28.000000:37,6.0,12.0,0.5,0.0,4.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,9.0,1.0,0.0,1.0,0.0,14.0,14.0,28.000000,37,28.616666666666667
5,0022100506,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,9.000000:53,2.0,4.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,3.0,2.0,5.0,0.0,0.0,1.0,3.0,3.0,6.0,-3.0,9.000000,53,9.883333333333333
6,0022100506,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,26.000000:27,3.0,7.0,0.429,0.0,2.0,0.0,3.0,3.0,1.0,0.0,4.0,4.0,10.0,2.0,0.0,1.0,4.0,9.0,15.0,26.000000,27,26.45
7,0022100506,1610612742,DAL,Dallas,202688,Brandon Knight,Brandon,,,24.000000:22,6.0,12.0,0.5,2.0,7.0,0.286,4.0,4.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0,2.0,2.0,18.0,13.0,24.000000,22,24.366666666666667
8,0022100506,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,5.000000:26,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,-3.0,5.000000,26,5.433333333333334
9,0022100506,1610612742,DAL,Dallas,1629033,Theo Pinson,Theo,,,5.000000:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,5.000000,51,5.85
10,0022100506,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,2.000000:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.000000,40,2.6666666666666665
11,0022100506,1610612742,DAL,Dallas,1627737,Marquese Chriss,Marquese,,,9.000000:20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-5.0,9.000000,20,9.333333333333334
12,0022100506,1610612742,DAL,Dallas,1629718,Charlie Brown Jr.,Charlie,,,5.000000:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-14.0,5.000000,52,5.866666666666667
13,0022100506,1610612742,DAL,Dallas,1630637,Carlik Jones,Carlik,,,4.000000:38,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,-8.0,4.000000,38,4.633333333333333
14,0022100506,1610612742,DAL,Dallas,1628994,George King,George,,,3.000000:42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,3.000000,42,3.7
0,0022100492,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,F,,28.000000:10,3.0,5.0,0.6,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,5.0,9.0,7.0,28.000000,10,28.166666666666668
1,0022100492,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,33.000000:58,8.0,18.0,0.444,0.0,5.0,0.0,11.0,13.0,0.846,2.0,7.0,9.0,3.0,1.0,2.0,3.0,2.0,27.0,3.0,33.000000,58,33.96666666666667
2,0022100492,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,26.000000:48,2.0,5.0,0.4,0.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,7.0,2.0,0.0,0.0,1.0,3.0,5.0,18.0,26.000000,48,26.8
3,0022100492,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,G,,34.000000:31,5.0,12.0,0.417,2.0,5.0,0.4,5.0,5.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,17.0,7.0,34.000000,31,34.516666666666666
4,0022100492,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,36.000000:14,10.0,25.0,0.4,2.0,5.0,0.4,5.0,8.0,0.625,2.0,0.0,2.0,6.0,2.0,0.0,1.0,5.0,27.0,4.0,36.000000,14,36.233333333333334
5,0022100492,1610612742,DAL,Dallas,1629033,Theo Pinson,Theo,,,21.000000:49,3.0,5.0,0.6,1.0,3.0,0.333,2.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,9.0,-9.0,21.000000,49,21.816666666666666
6,0022100492,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,10.000000:32,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,-8.0,10.000000,32,10.533333333333333
7,0022100492,1610612742,DAL,Dallas,202688,Brandon Knight,Brandon,,,20.000000:32,2.0,4.0,0.5,2.0,3.0,0.667,4.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,10.0,-12.0,20.000000,32,20.533333333333335
8,0022100492,1610612742,DAL,Dallas,1628994,George King,George,,,9.000000:15,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-17.0,9.000000,15,9.25
9,0022100492,1610612742,DAL,Dallas,1629718,Charlie Brown Jr.,Charlie,,,7.000000:35,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,-7.0,7.000000,35,7.583333333333333
10,0022100492,1610612742,DAL,Dallas,1627737,Marquese Chriss,Marquese,,,10.000000:37,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,2.0,5.0,4.0,-6.0,10.000000,37,10.616666666666667
13,0022100481,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,F,,36.000000:32,4.0,11.0,0.364,2.0,6.0,0.333,0.0,0.0,0.0,3.0,10.0,13.0,3.0,1.0,0.0,0.0,1.0,10.0,-15.0,36.000000,32,36.53333333333333
14,0022100481,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,38.000000:45,3.0,11.0,0.273,2.0,9.0,0.222,4.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,4.0,12.0,-6.0,38.000000,45,38.75
15,0022100481,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,21.000000:29,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,12.0,-2.0,21.000000,29,21.483333333333334
16,0022100481,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,G,,37.000000:41,5.0,16.0,0.313,2.0,10.0,0.2,2.0,2.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,3.0,3.0,14.0,-5.0,37.000000,41,37.68333333333333
17,0022100481,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,38.000000:48,7.0,15.0,0.467,2.0,5.0,0.4,3.0,3.0,1.0,1.0,3.0,4.0,8.0,0.0,0.0,2.0,1.0,19.0,-8.0,38.000000,48,38.8
18,0022100481,1610612742,DAL,Dallas,1629033,Theo Pinson,Theo,,,21.000000:56,3.0,9.0,0.333,3.0,8.0,0.375,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,9.0,-4.0,21.000000,56,21.933333333333334
19,0022100481,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,8.000000:49,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,8.000000,49,8.816666666666666
20,0022100481,1610612742,DAL,Dallas,202688,Brandon Knight,Brandon,,,9.000000:35,1.0,4.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.000000,35,9.583333333333334
21,0022100481,1610612742,DAL,Dallas,1630637,Carlik Jones,Carlik,,,9.000000:10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,9.000000,10,9.166666666666666
22,0022100481,1610612742,DAL,Dallas,1627737,Marquese Chriss,Marquese,,,12.000000:57,6.0,11.0,0.545,0.0,2.0,0.0,1.0,2.0,0.5,3.0,2.0,5.0,0.0,2.0,0.0,3.0,6.0,13.0,-7.0,12.000000,57,12.95
23,0022100481,1610612742,DAL,Dallas,1628994,George King,George,,,4.000000:18,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.000000,18,4.3
13,0022100468,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,F,,32.000000:48,5.0,8.0,0.625,2.0,4.0,0.5,0.0,0.0,0.0,2.0,9.0,11.0,3.0,0.0,0.0,0.0,1.0,12.0,19.0,32.000000,48,32.8
14,0022100468,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,40.000000:40,7.0,15.0,0.467,3.0,9.0,0.333,2.0,2.0,1.0,1.0,5.0,6.0,5.0,2.0,0.0,3.0,2.0,19.0,22.0,40.000000,40,40.666666666666664
15,0022100468,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,21.000000:12,4.0,7.0,0.571,1.0,1.0,1.0,6.0,6.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,1.0,1.0,15.0,2.0,21.000000,12,21.2
16,0022100468,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,G,,32.000000:12,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,2.0,3.0,5.0,11.0,32.000000,12,32.2
17,0022100468,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,40.000000:08,10.0,18.0,0.556,3.0,8.0,0.375,5.0,8.0,0.625,0.0,2.0,2.0,6.0,3.0,1.0,2.0,3.0,28.0,9.0,40.000000,08,40.13333333333333
18,0022100468,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,21.000000:53,3.0,9.0,0.333,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,3.0,8.0,-3.0,21.000000,53,21.883333333333333
19,0022100468,1610612742,DAL,Dallas,1629033,Theo Pinson,Theo,,,21.000000:35,2.0,7.0,0.286,1.0,4.0,0.25,2.0,2.0,1.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,7.0,-8.0,21.000000,35,21.583333333333332
20,0022100468,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,2.000000:32,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.000000,32,2.533333333333333
21,0022100468,1610612742,DAL,Dallas,1630605,JaQuori McLaughlin,JaQuori,,,2.000000:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,2.000000,44,2.7333333333333334
22,0022100468,1610612742,DAL,Dallas,1627737,Marquese Chriss,Marquese,,,16.000000:24,3.0,5.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,0.0,3.0,6.0,10.0,16.000000,24,16.4
23,0022100468,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,7.000000:52,4.0,8.0,0.5,0.0,0.0,0.0,2.0,3.0,0.667,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,-1.0,7.000000,52,7.866666666666667
0,0022100455,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,37.000000:11,9.0,13.0,0.692,3.0,5.0,0.6,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,23.0,-6.0,37.000000,11,37.18333333333333
1,0022100455,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,23.000000:09,2.0,9.0,0.222,0.0,2.0,0.0,9.0,9.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,13.0,10.0,23.000000,09,23.15
2,0022100455,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,19.000000:56,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,5.0,6.0,2.0,19.000000,56,19.933333333333334
3,0022100455,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,40.000000:55,10.0,19.0,0.526,4.0,13.0,0.308,4.0,5.0,0.8,0.0,6.0,6.0,6.0,2.0,1.0,1.0,2.0,28.0,8.0,40.000000,55,40.916666666666664
4,0022100455,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,38.000000:39,6.0,13.0,0.462,2.0,5.0,0.4,4.0,4.0,1.0,0.0,2.0,2.0,11.0,0.0,0.0,5.0,5.0,18.0,-7.0,38.000000,39,38.65
5,0022100455,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,30.000000:50,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,2.0,12.0,14.0,3.0,0.0,0.0,0.0,4.0,6.0,-11.0,30.000000,50,30.833333333333332
6,0022100455,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,9.000000:39,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,-9.0,9.000000,39,9.65
7,0022100455,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,16.000000:51,2.0,8.0,0.25,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,16.000000,51,16.85
8,0022100455,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,20.000000:09,1.0,7.0,0.143,1.0,6.0,0.167,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,2.0,3.0,-13.0,20.000000,09,20.15
9,0022100455,1610612742,DAL,Dallas,1630605,JaQuori McLaughlin,JaQuori,,,2.000000:41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.000000,41,2.6833333333333336
12,0022100420,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,42.000000:39,4.0,11.0,0.364,1.0,6.0,0.167,1.0,2.0,0.5,2.0,7.0,9.0,2.0,0.0,0.0,1.0,2.0,10.0,-12.0,42.000000,39,42.65
13,0022100420,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,38.000000:49,8.0,23.0,0.348,1.0,7.0,0.143,6.0,6.0,1.0,3.0,9.0,12.0,3.0,0.0,2.0,5.0,3.0,23.0,2.0,38.000000,49,38.81666666666667
14,0022100420,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,13.000000:48,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,-11.0,13.000000,48,13.8
15,0022100420,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,20.000000:20,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,-10.0,20.000000,20,20.333333333333332
